SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
NG,100,Refuse,REFUSE,2022-05-31,7.81,Contained
NG,100,Refuse,REFUSE,2022-05-31,1.02,Commercial
27,100,Refuse,REFUSE,2022-05-31,3.55,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.91,Residential
NG,100,Refuse,REFUSE,2022-05-31,0.27,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.7,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.4,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.27,Commercial
NG,100,Refuse,REFUSE,2022-05-31,8.49,Contained
27,100,Refuse,REFUSE,2022-05-31,0.9,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.5,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.76,Commercial
NG,100,Refuse,REFUSE,2022-05-31,2.3,Commercial
