SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
NG,100,Refuse,REFUSE,2022-03-31,3.69,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,5.24,Non-Profit
27,100,Refuse,REFUSE,2022-03-31,7.1,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,5.1,Contained
NG,300,Green,GREEN,2022-03-31,7.33,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,8.26,Contained
27,200,Recycle,RECYCLE,2022-03-31,3.87,Contained
27,100,Refuse,REFUSE,2022-03-31,10.2,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.38,Contained
27,200,Recycle,RECYCLE,2022-03-31,3.99,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.96,Contained
27,300,Green,GREEN,2022-03-31,3.9,Contained
27,100,Refuse,REFUSE,2022-03-31,9.37,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,9.02,Contained
27,300,Green,GREEN,2022-03-31,6.62,Contained
NG,200,Recycle,RECYCLE,2022-03-31,1.73,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,6.8,Uncontained
27,100,Refuse,REFUSE,2022-03-31,2.68,Uncontained
27,100,Refuse,REFUSE,2022-03-31,10.96,Contained
27,100,Refuse,REFUSE,2022-03-31,6.8,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.4,Contained
27,100,Refuse,REFUSE,2022-03-31,11.95,Contained
27,100,Refuse,REFUSE,2022-03-31,8.49,Contained
NG,200,Recycle,RECYCLE,2022-03-31,2.8,Reciprocal
27,200,Recycle,RECYCLE,2022-03-31,3.08,Contained
NG,200,Recycle,RECYCLE,2022-03-31,3.34,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,6.91,Contained
27,200,Recycle,RECYCLE,2022-03-31,0.54,Contained
27,100,Refuse,REFUSE,2022-03-31,9.05,Contained
NG,100,Refuse,REFUSE,2022-03-31,10.38,Contained
NG,100,Refuse,REFUSE,2022-03-31,9.91,Contained
NG,200,Recycle,RECYCLE,2022-03-31,2.09,AR
27,100,Refuse,REFUSE,2022-03-31,8.34,Contained
27,100,Refuse,REFUSE,2022-03-31,11.68,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.77,Contained
NG,200,Recycle,RECYCLE,2022-03-31,3.97,AR
NG,200,Recycle,RECYCLE,2022-03-31,4.66,AR
NG,200,Recycle,RECYCLE,2022-03-31,4.08,AR
NG,100,Refuse,REFUSE,2022-03-31,7.12,Contained
27,100,Refuse,REFUSE,2022-03-31,7.53,Contained
NG,100,Refuse,REFUSE,2022-03-31,10.08,Contained
27,200,Recycle,RECYCLE,2022-03-31,6.17,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.15,Contained
NG,100,Refuse,REFUSE,2022-03-31,11.59,Contained
27,100,Refuse,REFUSE,2022-03-31,10.76,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.13,AR
NG,200,Recycle,RECYCLE,2022-03-31,3.25,AR
NG,200,Recycle,RECYCLE,2022-03-31,3.88,AR
27,200,Recycle,RECYCLE,2022-03-31,2.19,Contained
27,100,Refuse,REFUSE,2022-03-31,3.46,Special Ops
27,200,Recycle,RECYCLE,2022-03-31,0.18,Special Ops
27,100,Refuse,REFUSE,2022-03-31,7.42,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.32,AR
27,100,Refuse,REFUSE,2022-03-31,9.19,Contained
NG,100,Refuse,REFUSE,2022-03-31,9.05,Contained
NG,300,Green,GREEN,2022-03-31,2.12,Contained
27,100,Refuse,REFUSE,2022-03-31,0.52,Special Ops
27,100,Refuse,REFUSE,2022-03-31,8.64,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.62,AR
NG,200,Recycle,RECYCLE,2022-03-31,2.08,AR
NG,100,Refuse,REFUSE,2022-03-31,8.34,Contained
NG,200,Recycle,RECYCLE,2022-03-31,5.63,AR
27,200,Recycle,RECYCLE,2022-03-31,1.74,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.1,AR
27,200,Recycle,RECYCLE,2022-03-31,6.84,Contained
27,100,Refuse,REFUSE,2022-03-31,12.32,Contained
27,100,Refuse,REFUSE,2022-03-31,8.93,Contained
27,200,Recycle,RECYCLE,2022-03-31,1.42,Contained
27,100,Refuse,REFUSE,2022-03-31,3.69,Contained
27,100,Refuse,REFUSE,2022-03-31,4.43,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.86,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.57,Contained
