NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
4.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
8.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
7.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
10.42,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
6.64,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
4.81,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
9.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
8.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
8.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
2.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
4.83,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
9.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
5.97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4515 
2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
1.89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
7.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
13.52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
9.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
2.77,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
2.71,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4515 
4.16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
1.39,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
11.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
6.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
1.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4515 
8.94,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
0.39,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
10.91,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
2.27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
10.81,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
8.89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
8.57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
0.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
3.42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
4.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
7.49,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
8.66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4515 
4.92,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4515 
10.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
6.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
1.84,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
2.29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
6.31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
8.17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
0.46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
10.29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
8.32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
11.32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
1.38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
7.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
1.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.04,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.09,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
3.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
2.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4515 
0.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4515 
0.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4515 
3.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4515 
3.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
2.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
1.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
2.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
0.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4515 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4515 
8.26,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4515 
