NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
0.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
2.37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
2.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4301 
0.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4301 
1.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
7.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4301 
0.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
2.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
8.79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4301 
1.77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4301 
1.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4301 
0.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
1.54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4301 
0.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4301 
