NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
0.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.02,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.09,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4485 
0.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4485 
0.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4485 
0.95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.07,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
2.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4485 
0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
2.01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4485 
1.44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4485 
0.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
3.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
7.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
0.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
8.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
0.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4485 
0.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4485 
0.26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
9.79,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
2.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
8.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4485 
4.27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
9.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
0.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4485 
3.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
3.24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
0.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
11.57,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
1.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
5.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
3.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4485 
0.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
2.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
6.87,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
7.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
1.66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4485 
0.69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4485 
10.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4485 
2.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
8.99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
3.08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
0.28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4485 
9.29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4485 
0.26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4485 
0.46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4485 
0.74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
